id_title;title;commentCount;dislikeCount;likeCount;viewCount;commentators_uniq;comments_obscene_cnt;video_age
15018;Премьера - Стас Михайлов - Метель (Народный корпоратив 3 Москва, Кремль );44;71;841;111051;32;0;442
15019;Премьера 2015 !! Стас Михайлов и Лайма Вайкуле - Оставь;35;75;1147;431904;27;0;1431
15020;Премьера 2015 - Елена Ваенга - Королева (Official Audio);0;3;40;2786;;;1193
15021;Премьера 2015 - Жека - Пока не кончится любовь (Official Lyric Video);0;8;60;28365;;;1266
15022;Премьера 2015 - Стас Михайлов - Жадный на любовь (Live);52;39;572;179183;36;0;1254
15023;Премьера 2016 - Жека - Прилетай (Official Audio);10;6;106;32684;7;0;1178
15024;Премьера 2016 - Стас Михайлов - Если завтра будет солнце - Илона Захарова;47;59;653;200902;29;1;1177
15025;Премьера 2016 Стас Михайлов - 1000 шагов | концерт - полная версия (Full HD);191;339;2406;775344;134;2;946
15026;Премьера 2017 - Стас Михайлов - Журавли летят в Китай;769;2379;12570;4525014;459;17;611
15027;Премьера 2017 - Стас Михайлов и Александр Маршал - Наша жизнь (Official Audio 2017);50;100;1395;176483;47;0;644
15028;Премьера 2017 Стас Михайлов - Дресскод (Fan Video 2017);23;50;801;138245;17;0;680
15029;Премьера 2017 Стас Михайлов и Елена Север – Не зови, не слышу (Fan Video);645;2791;31862;9662237;427;4;680
15030;"Премьера клипа Олега Газманова ""Домой""";106;64;1690;342298;64;1;2374
15031;Премьера клипа Ревность на RU.TV;17;10;281;19789;15;2;1112
15032;Премьера клипа Тимати & DJ Smash - Фокусы;7;26;109;37720;7;0;2827
15033;Премьера клипа! Несчастный случай - Плохой танцор.;59;70;830;33420;42;0;182
15034;"Премьера на Первом: Концерт Валерии в ""Альберт-Холле""";2;;;5826;2;0;1417
15035;Премьера песни! Макс Барских - HLOP, HLOP, HLOP;28;14;680;83296;24;0;1287
15036;Премьера песни! Макс Барских – «Последний летний день»;190;320;5788;1176250;115;0;951
15037;Премьера сингла Ревность. Елена Темникова;8;4;173;8915;8;0;1136
15038;"Премьера шоу ""N-тур"" в Москве. Pro-новости 20.04.2018";67;20;639;15706;40;0;327
15039;Премьера! LOBODA - 40 градусов! (Crimea Music Fest-2012);21;6;179;40738;19;0;2385
15040;Премьера! Noize MC - Make Some N**ze (teaser);234;149;2637;65734;113;14;1069
15041;Премьера! Noize MC — В темноте;3388;1914;77210;1618176;1791;94;127
15042;Премьера! БИЛИК - Грешник;78;149;683;32753;;;13
15043;Премьера! БИЛИК - На дне (Official Audio, 2018);62;166;738;33052;47;4;132
15044;Премьера! БИЛИК - Так хочу (Official audio 2019);41;62;347;10906;;;7
15045;Премьера! Валерия - Формула счастья;57;;;174877;41;1;1297
15046;Премьера! ИНДАБЛЭК - ATM (Official Audio, 2018);51;84;354;14769;45;3;134
15047;Премьера! ИНДАБЛЭК - Ледокол (Official Audio, 2018);32;36;728;36760;22;0;104
15048;Премьера! Под луной - Елена Темникова (Official audio, 2018);139;159;2194;132459;73;2;97
15049;Премьера! Руки Вверх! - Забери ключи;47;15;1041;37095;43;1;798
15050;Премьера! Стас Михайлов - Кто, если не ты (Live 2018);131;232;3941;538319;89;0;143
15051;Премьера! Тимати ft. Аида - Fantasy (Eurovision 2012);52;199;547;113104;46;1;2563
15052;Премьера! Филипп Киркоров - Индиго;1159;16186;7002;1386848;766;16;1214
15053;Премьера! Юлианна Караулова - Разбитая любовь;2077;3156;42293;10183200;913;42;902
15054;Премьера! Юлианна Караулова - Разбитая любовь (тизер);30;13;405;24832;26;0;906
15055;Премьера! Юлианна Караулова - Чувство Ю (Тизер, все песни альбома);69;8;674;42981;51;0;910
15056;Пресс конференция Дианы Арбениной в пресс-центре НСН;4;5;41;4578;3;0;1457
15057;Пресс конференция к 30-летию группы АРИЯ;83;8;522;46588;39;0;1254
15058;Пресс-конференция Дианы Арбениной на Нашествии-2015;9;15;94;16465;7;0;1349
15059;Пресс-конференция группы LOUNA в ТАСС (28.02.2017);16;4;270;7670;16;0;744
15060;Пресс-конференция группы Ночные Снайперы;2;0;44;2915;2;0;1133
15061;Прибалтика;0;1;2;61;;;133
15062;Прибалтика;0;0;3;53;;;273
15063;Привет;199;596;3767;199814;33;1;188
15064;Привет (feat. Женя Меркель);0;22;128;5648;;;1107
15065;Привет от Вороваек;1;2;18;4056;1;0;288
15066;"Привет, Андрей! 09.02.2019. Сергей Лазарев представит Россию на """"Евровидении-2019""""";2096;741;5583;572595;;;30
15067;Привет, Джимми Хендрикс!;0;4;4;1458;;;1497
15068;Привыкать (Live);0;0;0;34;;;210
15069;Привыкать (Live);0;0;0;170;;;210
15070;Приглашаем в гости !!;0;2;72;5744;;;1092
15071;Приглашение в тур (Урал-Сибирь-Дальний Восток);0;0;20;1000;;;2200
15072;Приглашение в тур «15 лет»;1;0;35;2701;1;0;1869
15073;Приглашение на ДР Noize MC (9-10/03/14) @ Главклуб (Мск);119;48;2025;89165;80;5;1835
15074;Приглашение на ДР Паши Техника с Бали;6;10;295;43775;6;1;1353
15075;Приглашение на День Рождения Валеры Скородеда ( Монгол Шуудан);1;0;20;2081;1;0;1240
15076;Приглашение на концерт - 28.11.14 Белгород;0;0;4;872;;;1576
15077;Приглашение на концерт - 29.11.14 Тамбов;0;0;9;1021;;;1576
15078;Приглашение на концерт - 05.12.14 Вологда;2;0;11;1984;2;0;1576
15079;Приглашение на концерт - 27.11.14 Курск;1;0;6;1069;1;0;1576
15080;Приглашение на концерт Noize MC в Белгороде 2015;163;84;3240;159776;92;7;1420
15081;Приглашение на концерт Noize MC в Зеленом театре;99;65;2261;138313;86;2;2398
15082;Приглашение на концерт Noize MC в Праге (12/04/14);74;24;1123;50663;43;3;1801
15083;Приглашение на концерт Ноггано в г.Лондон;188;59;1696;433747;148;15;2680
15084;Приглашение на концерт в Варшаве 09.10.2016;13;6;210;8504;11;0;902
15085;Приглашение на концерт в Санкт-Петербурге @ A2 (7/11/2014);64;27;1364;52614;45;1;1592
15086;Приглашение на концерт в Ярославле от Алексея Горшенёва;7;2;64;2603;7;0;827
15087;Приглашение на концерты Noize MC в Сибири 2015;198;52;2689;106060;131;10;1259
15088;Приглашение на концерты Noize MC на Дальнем Востоке;276;188;5847;304785;170;9;1397
15089;Приглашение на презентацию ПИВА ДЛЯ НАИВа 22 октября;6;4;39;1545;5;0;884
15090;Придумай что-нибудь;0;2;5;228;;;274
15091;Придурки года;2;8;28;2053;2;0;833
15092;Приезжай хоть на денек;0;0;4;62;;;152
15093;Приезжай хоть на денёк;0;1;42;1586;;;304
15094;Признание;0;1;0;141;;;273
15095;Признание Ловетт (Ария Ловетт);1;19;198;17875;1;0;288
15096;Приказ № 227;0;1;13;1477;;;275
15097;Прикольный малыш передает привет Криду = );38;59;1841;113386;30;1;2589
15098;Прикосновенья;0;14;40;5806;;;399
15099;Прикуривает от пустоты;3;11;92;8288;1;0;392
15100;Примадонна;0;1;6;407;;;304
15101;Примадонна;0;2;9;781;;;274
15102;Примета;0;0;1;114;;;303
15103;Прими участие в записи!!!;2;0;26;2990;2;0;2187
15104;Принц Уходящего Дня;0;1;1;294;;;728
15105;Принц уходящего дня;0;0;0;53;;;279
15106;Принц уходящего дня;0;1;1;350;;;1395
15107;Принцесса Турандот;0;1;4;1013;;;339
15108;Припевочка;10;41;478;27881;4;0;412
15109;Природа - Трофимов Сергей;0;0;4;1327;;;1449
15110;Прифронтовой Славяносербск ЛНР. песня Красноармейца;18;12;250;3011;13;0;184
15111;Пришла и говорю;0;0;3;138;;;303
15112;Приятного аппетита;0;0;4;206;;;210
15113;Приятного аппетита;0;0;0;118;;;1440
15114;Про Ваню;0;0;5;221;;;295
15115;Про Таню Сытину и всех остальных;2;1;39;8681;1;0;207
15116;Про Шнура;0;1;17;1846;;;1497
15117;Про дикого вепря;0;0;2;219;;;1435
15118;Про дурачка;0;0;39;1562;;;275
15119;Про дурачка;0;36;327;15890;;;275
15120;Про дурачка;0;1;8;1610;;;1440
15121;Про дурачка (Live);0;0;4;121;;;210
15122;Про дурачка (Live);0;0;0;54;;;210
15123;Про дурачка (Live);0;5;53;2393;;;490
15124;Про зёрна, факел и песок;4;1;42;3194;2;0;275
15125;Про ковбоев;0;3;23;2463;;;1497
15126;Про любовь;0;0;4;122;;;379
15127;Про любовь;0;0;6;1116;;;275
15128;"Про любовь (Из к/ф ""Последняя сказка Риты"")";0;5;19;1259;;;412
15129;Про мишутку (Live);0;0;2;280;;;490
15130;Про мишутку (Песенка для Янки);1;2;60;3488;1;0;490
15131;Про червячков;0;0;7;649;;;490
15132;Про червячков;0;0;14;1422;;;490
15133;Про червячков (Live);0;0;5;1240;;;490
15134;Про эстраду;0;0;3;109;;;303
15135;Про эстраду;0;2;6;1080;;;1065
15136;Проблемы (feat. The Chemodan);6;81;613;53639;5;1;614
15137;Провал;0;125;417;21808;;;347
15138;Прованс;0;642;1048;54097;;;153
15139;Проводник (Иначе);0;1;0;234;;;917
15140;Проволока сомнения...;0;0;0;305;;;275
15141;Программа «Розыгрыш» с Алексеем Кортневым (фрагменты);17;38;124;67519;13;0;2418
15142;Программа Диалоги с ДП Алексей Горшенев (интервью);22;1;105;3507;15;1;1792
15143;Прогулка 2;4;2;11;5884;3;0;3777
15144;Прогулочный шаг;0;0;0;57;;;293
15145;Продавец кошмаров;4;34;331;27511;2;0;205
15146;Продавец шаров;0;0;1;51;;;84
15147;Продолжая продолжать;0;0;16;1068;;;275
15148;Продолжая продолжать;1;2;35;2866;;;490
15149;Продюсер;0;3;2;1345;;;303
15150;"Проект ""ПОМОГИ МНЕ"" www.blago.ru";3;68;54;20945;;;3375
15151;Проект «Звон». Андрей Звонков (гитарист группы Би-2);4;1;25;2772;3;0;2876
15152;ПрожекторПерисХилтон с Алексеем Кортневым, ч. 2;0;0;8;2069;;;2897
15153;ПрожекторПэрисХилтон. Сергей Лазарев (LIVE);19;3;400;41281;19;0;2913
15154;Проказник Скоморох;2;4;56;11576;4;0;207
15155;Проказник Скоморох;3;6;23;6171;4;0;3786
15156;Проклятье морей;91;36;508;30159;33;1;121
15157;Прокофьев: концерты для фортепиано №1,2,4;0;0;2;102;;;519
15158;Прокофьев: концерты для фортепиано №3,5;0;0;4;288;;;507
15159;Прокурору зелёному-слава;0;0;2;186;;;262
15160;Прокурору зелёному-слава;0;1;7;1481;;;267
15161;Прокурору зелёному-слава (Version 2009);0;0;4;818;;;267
15162;Пролетариат;1;6;52;3333;1;1;279
15163;Пролог;4;2;32;3141;2;0;275
15164;Пролог. Убитая любовь;1;4;22;5391;;;304
15165;Прометей vs. Орфей;0;3;29;8128;;;287
15166;Прометей vs. Спартак;0;9;39;10736;;;287
15167;Промо-ролик - Синие ночи ЧК;0;2;11;1497;;;2822
15168;Промо-трек концерта в СПБ 17.10.09;23;7;180;18204;17;2;3438
15169;Пропавшие дни;0;0;0;129;;;1107
15170;Пропавший без вести (Пропавший без вести);2;2;71;2440;2;0;917
15171;Пропаганда;0;3;52;5799;;;377
15172;Пропади всё пропадом;0;13;57;6524;;;365
15173;Прости;0;1;29;2209;;;1240
15174;Прости, поверь;0;0;9;230;;;152
15175;Прости, поверь;0;53;227;9225;;;274
15176;Простите, Мадам;0;1;6;485;;;276
15177;Просто Так;0;7;141;10757;;;386
15178;Просто о сложном;0;34;101;5804;;;504
15179;Просто о сложном (Cream Soda Remix);0;0;6;218;;;211
15180;Просто о сложном (Raumskaya Remix);0;0;2;52;;;211
15181;Просто о сложном (Витя Исаев Remix);0;0;6;185;;;211
15182;Просто поверь;2;5;32;3134;;;518
15183;Просто помнить... Джон Уильямс - John Williams -Theme From Schindler's List;96;22;958;156083;67;0;2135
15184;Просто хочешь ты знать (Live);0;0;5;277;;;273
15185;Простор открыт (Live);0;0;0;95;;;210
15186;Простор открыт (Live);0;0;3;329;;;490
15187;Простые радости земли;0;0;5;147;;;288
15188;Против;0;1;9;536;;;210
15189;Против;0;0;10;505;;;275
15190;Против;0;0;1;93;;;1440
15191;Против правил;2;5;30;3875;2;1;154
15192;Прошедшее лето;0;41;174;6339;;;304
15193;Прощай;0;2;17;1446;;;831
15194;Прощай тюрьма;0;0;26;2311;1;0;123
15195;Прощай тюрьма;1;4;34;7746;1;0;267
15196;Прощай, Норфолк!;1;5;154;15184;;;296
15197;Прощальная песня;0;0;11;395;;;374
15198;Прощальный блюз;0;1;4;341;;;304
15199;Прощальный концерт группы «Король и Шут» в Минске;7;3;145;16255;7;0;1943
15200;Прощатися назавжди;0;37;100;5216;;;168
15201;Прыг-скок (Live);1;0;6;822;;;210
15202;Прыгнула в толпу/Дуэт с Воробьёвым/Драка артистов Black Star;994;193;16365;307940;739;5;343
15203;Прыгнула с 207 метров!? Самый отчаянный поступок в моей жизни!;2584;494;37965;722063;920;16;577
15204;Прямая трансляция пользователя Sayonara Boy;2;258;1910;0;;;847
15205;Прямой эфир из Рио-де-Жанейро с NYUSHA;29;5;590;22669;25;0;937
15206;Прямой эфир от 07.03, #КонцертБаста #БаставТвери;141;276;183;9963;;;6
15207;Прямой эфир от 21.02.19 / Bratia Stereo & N1NT3ND0;313;568;371;14453;;;20
15208;Прятки;0;0;6;230;;;1132
15209;Псих;0;12;31;7298;;;310
15210;Психоделический камешек;0;0;4;179;;;210
15211;Психоделический камешек;0;0;3;1097;;;490
15212;Псы всегда попадают в рай (feat. Acid Drop King);0;5;119;10281;;;966
15213;Птица певчая;0;0;6;456;;;152
15214;Птица певчая;0;1;31;1051;;;273
15215;Птица певчая;0;1;29;982;;;1575
15216;"Публика поёт ""Яйца Фаберже"" вместе с Ногу Свело!";4;4;36;1975;4;0;661
15217;Пудинг;3;44;177;23969;1;0;848
15218;Пузырьки (feat. Animal ДжаZ);1;2;21;2270;;;274
15219;Пулемёт Максим;0;2;20;1378;;;304
15220;Пуля;1;11;47;4346;;;1497
15221;Пуля;0;93;257;16855;;;304
15222;Пускай погибну безвозвратно;0;1;22;2317;;;1374
15223;Пусти меня мама;0;0;1;339;;;262
15224;Пусти меня мама;0;0;4;1063;;;267
15225;Пусти меня мама (Live);0;1;1;1522;;;262
15226;Пусти меня, мама;0;1;6;1045;;;267
15227;Пусти меня, мама (feat. Попутчик) (Version 2003);0;0;2;518;;;267
15228;Пустота (Иначе);0;6;19;923;;;917
15229;Пусть Говорят - Первый канал - Елена Темникова (20.03.17);8;41;684;79437;7;0;724
15230;Пусть будет так;73;177;882;64445;22;0;121
15231;Пусть миром правит любовь;0;1;28;2169;;;304
15232;Путана;0;1;53;4023;;;873
15233;Путин;3;325;1357;98457;2;0;310
15234;Путь В Никуда;0;6;124;9318;;;296
15235;Путь к себе;0;16;137;9688;;;266
15236;Пыль ангелов;0;1;9;983;;;41
15237;Пытка тишиной;0;12;114;10493;;;292
15238;Пьеса (Live);0;6;15;6172;;;1482
15239;Пьяная в хлам Катерина Голицына;;5;196;4529;;;418
15240;Пэрис Хилтон хоум видео;3;19;187;28835;2;0;206
15241;Пятница;1;56;161;14734;;;218
15242;Пятница;0;1;9;522;;;1132
15243;Пять;2;2;58;6087;1;0;325
15244;Пять любимых московских мест Дмитрия Спирина: #1;1;0;21;5163;1;0;3498
15245;Пять любимых московских мест Дмитрия Спирина: #3;1;1;22;3783;;;3498
15246;Пять любимых московских мест Дмитрия Спирина: #5;0;1;15;4120;;;3498
15247;РЕВОЛЬВЕР;2;12;74;5012;2;0;140
15248;РОМА ЗВЕРЬ | Весело;199;701;2801;105392;158;7;385
15249;РОМАДИ - Поломало ( Official audio );11;45;157;10022;11;0;223
15250;РОМАНТИКА РОМАНСА ❀ ЕЛЕНА ВАЕНГА — ОТОЙДИ, НЕ ГЛЯДИ! ❀ ЛЮБИМЫЕ РОМАНСЫ НА ВСЕ ВРЕМЕНА;4;4;41;2369;4;0;64
15251;"РТР ""ГОЛУБОЙ ОГОНЕК""";17;3;64;7702;14;0;2984
15252;"РТР Мюзикл ""МОРОЗКО""";22;12;231;83195;22;0;2984
15253;РУБЛЬ — Доширак (live);38;13;291;73941;26;2;2908
15254;РУБЛЬ — Какой в пизду рок-н-ролл? (live);31;53;323;74451;28;5;2909
15255;Раб страха;1;10;147;11835;;;292
15256;Рабочий квартал (Единочество. Часть I);0;0;9;577;;;917
15257;Рабство иллюзий;0;5;142;15504;;;292
15258;Равновесие;5;63;182;15489;3;0;525
15259;Равновесие сил;2;9;48;6175;1;0;841
15260;Радиоволна;1;61;147;13766;1;0;379
15261;Радость;2;17;106;6439;1;0;303
15262;Радость моя - Киркоров;230;206;2800;1395341;150;0;1911
15263;Радуга (Забота у нас такая) (Live);0;0;2;341;;;490
15264;Радуйся;0;0;1;114;;;379
15265;Разбитое сердце;0;2;27;1228;;;1498
15266;Разговор по душам: Как стать моим другом? Что мне нравится/не нравится в людях;1297;151;10098;143717;902;4;497
15267;Разговоры о гастролях в Америке и не только;27;8;192;31592;24;1;2661
15268;Разговоры о молодёжи (Скит);0;0;0;95;;;521
15269;"Раздел ""Как это было"" ) # 2 Маши";3;1;90;10234;3;0;1228
15270;Раздражение;0;1;11;1135;;;210
15271;Раздражение;0;0;1;110;;;1440
15272;Раздражение;0;0;2;366;;;1440
15273;Раздражение;0;0;2;31;;;1589
15274;Разложение;1;15;239;18239;1;0;966
15275;Разломы;0;0;5;359;;;303
15276;Разные (Все такие);2;7;39;3983;;;412
15277;Разные люди;0;3;22;2539;;;304
15278;Разоблачили на Европе + / Каверзные вопросы от Регины / Безбашенный концерт;674;245;9948;213751;506;6;546
15279;Разобьюсь;10;9;357;20017;8;1;493
15280;Разрыв контракта;0;6;21;5981;;;287
15281;Разум (feat. RusKey);0;1;8;498;;;301
15282;Разум когда-нибудь победит (feat. Оркестр B-A-C-H);0;0;3;312;;;379
15283;"Раиса Отрадная ""Роза""";7;28;149;87254;6;0;3246
15284;Рай;1;4;45;7145;;;469
15285;Райзап;2;882;4581;277411;2;0;281
15286;Райский сад;0;1;7;320;;;207
15287;"Ракеты из России ""Все равно никто не любит меня""";38;34;626;79407;33;3;2333
15288;Ракеты из России - I Wanna Be Sedated (by Ramones);2;1;25;3876;2;0;3019
15289;Ракеты из России - Rock'n'Roll Radio Megamix #2;28;12;577;34643;23;0;1175
15290;Ракеты из России - Rock'n'roll Radio Allnighter Megamix;48;24;836;103771;39;2;2721
15291;Ракеты из России - Tutti Frutti;0;0;3;699;;;2980
15292;Ракеты из России - Whiskey In The Jar (by Metallica);8;7;27;8144;8;2;3019
15293;Ракеты из России - На Даче (официальный видеоклип);25;86;227;61141;23;3;2698
15294;Ракеты из России — Rock'n'Roll Radio Megamix #3;26;17;294;4184;;;17
15295;"Ракеты из России: репетиция песен для ""Отцы и Deadы-3""";7;3;60;9560;7;0;2339
15296;Ранняя зима;0;13;26;1355;;;545
15297;Рапорт к 70-летию ВЛКСМ;1;0;4;452;;;344
15298;Раскачаем этот мир;4;45;412;29605;2;0;292
15299;Распутица;0;0;2;591;;;207
15300;Рассвет (feat. Мастер ШЕFF);0;2;4;337;;;600
15301;Рассвет (feat. Мастер ШЕFF);0;1;3;251;;;728
15302;Рассеянный;0;0;0;62;;;295
15303;Расскажите, птицы;0;15;88;2463;;;274
15304;Расслабляющая музыка фортепиано и флейты=3 часа=;11;16;248;34560;7;0;1024
15305;Расстреляли рассветами (Мир номер ноль);2;11;100;4945;1;0;917
15306;Растворяясь;0;2;11;1029;;;378
15307;Рататуй;1;1;5;1545;1;0;1374
15308;Рахманинов: Концерт №1, 2, 3, 4 для фортепиано;85;41;813;55884;22;0;656
15309;Рвота;3;17;70;14900;3;1;310
15310;Реальность;0;1;6;266;;;1243
15311;Реальность (Прозрачный);0;0;1;365;;;1360
15312;Реанимация;0;25;151;10365;;;490
15313;Реанимация (Live);0;0;3;51;;;210
15314;Ревность;10;30;388;38062;5;1;1427
15315;Ревность;0;1;2;140;5;1;301
15316;Революция (Я получил эту роль);0;15;35;2918;;;917
15317;Резина;0;0;2;481;;;1515
15318;Резиновый мужик;0;5;15;3116;;;1497
15319;Рейволюция;0;2;23;1523;;;133
15320;Реквием;0;63;153;7687;;;274
15321;Реквием;1;6;41;3717;;;841
15322;Реквием по эго (Interlude);0;8;176;21403;;;614
15323;Рекламный ролик Day& Night от Black Star в ТЦ Атриум;3;66;23;10365;3;0;2806
15324;"Релиз альбома LOUNA ""The Best Of"" на CD в Европе, США и Японии";17;7;219;4482;15;1;233
15325;Рем Дигга Видеообращение;515;251;5645;359976;388;45;2514
15326;Ремонт;0;0;21;2228;;;1497
15327;Репетируем «Горизонт событий»!;19;6;355;10911;10;0;559
15328;Репетиции перед Юбилеем;;145;2255;183399;;;854
15329;Репетиция 020215;69;63;1065;149197;49;2;1497
15330;"Репетиция Би-2 и оркестр (ч.3, ""1000 миль"")";0;1;35;1774;;;2379
15331;Репетиция группы «Король и Шут» (Иркутск, 07.11.2010);25;5;351;39409;16;0;3048
15332;Репетиция концерта;3;13;45;13638;3;0;2898
15333;"Репетиция новой песни ""Патриот""";1;2;46;2374;1;0;897
15334;Репетиция новой программы;34;7;196;28214;33;0;2713
15335;Репетиция разлуки;0;0;3;596;;;1435
15336;Репетиция с камерным оркестром;56;6;583;50173;37;3;3170
15337;Репетиция с оркестром. Луганская филармония .Рвать;29;10;224;4576;24;1;187
15338;Репетиция. Небо звёздами.;3;;;2026;3;0;1015
15339;Репортаж A-ONE о праздничном концерте группы LOUNA (15/05/11);5;1;41;3795;4;0;2842
15340;Репортаж CNTV о присуждении певице Валерии звания посла панды;3;;;2326;3;0;1412
15341;Репортаж о группе;17;1;246;30348;9;1;3815
15342;Репортаж о концерте «Король и Шут» в Липецке 28.05.2010;48;1;387;46069;32;5;3196
15343;Репортаж о концерте группы «Король и Шут» в Орле (9.09.2011);14;1;123;23389;12;0;2740
15344;Репортаж о концерте группы Король и Шут в Барнауле 17.11.2010.;5;1;56;9111;5;0;3035
15345;Репортаж о первом сольном концерте KReeD'a от LoveRadio;39;12;1099;70095;34;2;2316
15346;Репортаж о съемках клипа Тимати ft. Busta Rhymes & Mariya;8;36;112;61434;7;0;3381
15347;Репортаж с московского фестиваля «20 лет без «КИНО»;3;2;39;5568;3;0;3075
15348;"Репортаж со съемок клипа Тимати ""Love you""";27;33;115;38926;;;3409
15349;Репортаж телеканала A-ONE с фестиваля «20 лет без «КИНО»;6;1;54;12486;5;3;3072
15350;"Репортаж: ""Тимати ft. Тимур Сказка - Прокатись Со Мной""";52;77;591;99992;49;3;1823
15351;Репортаж: Король и Шут - Курган (24.05.2011);59;33;494;187528;48;6;2848
15352;Репост Модерн;3;50;132;12513;3;0;191
15353;Репрезент Орфея;1;7;55;8704;1;0;287
15354;"Рецепт САМОГО вкусного имбирного печенья ;). ""Моя любимая кухня""";34;51;663;61723;23;0;2174
15355;Реченька;0;0;4;111;;;58
15356;Речной трамвайчик;0;1;13;1918;;;58
15357;Речной трамвайчик;0;0;19;2035;;;153
15358;Ржавая вода;0;0;7;356;;;295
15359;Рига-2015;0;0;12;423;;;266
15360;Рига-2015;0;0;24;1013;;;374
15361;Римская полночь;0;2;2;264;;;301
15362;Рингтончик;0;1;1;306;;;728
15363;Рисуйте рисуйте;0;0;0;64;;;273
15364;"Рисуйте, рисуйте (Из к/ф ""Фантазии Веснухина"")";0;0;2;135;;;279
15365;Ритуальная;2;77;297;8419;;;771
15366;Робертино Лоретти - Ave Maria;742;390;14514;1830839;438;2;2982
15367;Робот;0;12;6;801;;;379
15368;Робот Виталий. Official trailer;0;2;26;3733;;;1583
15369;Роботы ебоботы;0;1;17;1976;;;1498
15370;Роботы-е*оботы;0;1;9;1269;;;1497
15371;Родившимся этой ночью (Иначе);0;10;37;3091;;;917
15372;Родина;1;35;208;13013;1;0;275
15373;Родина;0;1;4;439;1;0;1440
15374;Родина (Актриса весна);0;508;2808;113559;;;917
15375;Родина моя;0;0;4;586;1;0;104
15376;Родина моя;0;0;1;233;1;0;271
15377;Родина моя;0;1;6;556;1;0;273
15378;Родина моя;0;0;4;172;1;0;273
15379;Родина моя;1;0;1;73;1;0;273
15380;Родники;0;0;2;355;;;831
15381;Рожденный в СССР (Рожденный в СССР);0;7;138;6215;;;917
15382;Рождественский бал;0;0;0;74;;;274
15383;Рождество;0;1;4;186;;;1243
15384;Рождество (Единочество. Часть I);0;0;8;735;;;917
15385;Роза Люксембург. Гитарные секреты альбома МОРСКАЯ группы Мумий Тролль;8;3;98;3739;8;0;728
15386;Роза красная моя;0;0;19;1405;;;630
15387;Розовый бинт;0;2;40;3041;;;225
15388;Розовый бинт;0;9;26;1928;;;304
15389;Розовый вальс... Ф.Легар Вальс из оперетты «Веселая вдова» - F. Lehár;49;11;683;120329;28;0;2124
15390;Розы на снегу;0;1;3;255;;;301
15391;"Розыгрыш билетов на концерт ""Ногу Свело!"" в Кремле 30 ноября";1;2;53;1105;1;0;111
15392;Рок;0;0;8;595;;;966
15393;Рок;0;4;4;892;;;56
15394;"Рома Зверь | Автобиография ""Солнце за нас"" | BOOK TRAILER";3;5;68;1811;3;0;295
15395;Рома Зверь | Каникулы на Тенерифе;4;9;97;6073;4;0;427
15396;"Рома Зверь | презентация ""Солнце за нас"" в Буквоеде | 08.03.2018";8;2;67;2814;6;0;329
15397;"Рома Зверь | фильм ""Лето""";9;13;172;12222;6;1;292
15398;"Рома Зверь и Ирина Старшенбаум | Песня о счастье | Премьера фильма ""Лето"" в Гоголь-центре";66;117;333;29494;43;1;273
15399;Рома Зверь и Марина Королева | Канны;6;7;95;4009;4;0;292
15400;"Рома Зверь о фотовыставке ""Моменты'17""";6;5;64;4397;5;0;514
15401;Рома Зверь о фотовыставке «Моменты»;8;2;102;3294;8;0;875
15402;"Рома Зверь приглашает на ""Моменты'17""";4;2;68;3196;3;0;527
15403;Рома Зверь приглашает на белорусском языке;14;8;187;11392;12;0;1032
15404;Рома Зверь про Беларусь (2016);5;5;85;10614;4;1;1043
15405;Рома Зверь серфит на Тенерифе;3;5;119;3220;3;0;441
15406;Рома Зверь — Клятвы // Live @ Tenerife;42;7;941;43051;38;0;1158
15407;Рома Зверь: открытие фотовыставки «Моменты»;2;6;109;10204;1;0;794
15408;Ромади - Ток ( Official audio );20;31;222;12044;14;0;140
15409;Романс;1;17;175;16339;1;0;287
15410;Романс;0;0;0;36;1;0;24
15411;Романс;0;0;2;29;1;0;24
15412;Романс;0;0;0;89;1;0;379
15413;"Романс (Из к/ф ""Герой"")";0;0;5;859;;;273
15414;Романс Михаила круга Владимирский централ в исполнении Slide&Женя;0;1;5;435;;;1689
15415;Романсы;0;1;20;818;;;545
15416;Романтические фортепианные произведения;4;5;107;2677;3;0;257
15417;Романтическое Адажио;5;0;64;2119;5;0;279
15418;Романтичное фортепиано;1;0;12;495;1;0;635
15419;Ромео и Джульетта;0;0;0;24;;;123
15420;Ромео и Джульетта;0;0;1;101;;;262
15421;Ромео и Джульетта;0;0;1;45;;;262
15422;Ромео и Джульетта;0;0;0;63;;;262
15423;Ромео и Джульетта;0;2;11;4038;;;267
15424;Ромео и Джульетта Воровайки;5;10;117;68418;4;0;2090
15425;Российское танго (Это всё);0;7;19;1333;;;917
15426;Россия;0;0;0;96;;;274
15427;Россия;0;99;322;11606;;;697
15428;Россия 1. Наш человек. Елена Темникова;6;11;261;36109;6;0;1168
15429;Россияне (Метель августа);0;0;18;1192;;;917
15430;Ростов-на-Дону (Backstage) - TEMNIKOVA TOUR 17/18 (Елена Темникова);18;19;353;20309;14;1;458
15431;Ростов-на-Дону (Выступление) - TEMNIKOVA TOUR 17/18 (Елена Темникова);11;6;149;6515;11;0;458
15432;Ростов-на-Дону - Бэкстейдж - TEMNIKOVA TOUR '19;44;13;242;4659;;;4
15433;Ростов-на-Дону - Шоу - TEMNIKOVA TOUR '19;22;5;180;3910;;;4
15434;Ртуть;4;34;216;14005;2;1;1006
